Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: Affective_Responsiveness ,Store: Cognitive_Responsiveness ,Store: Interpersonal_Manipulation,Store: Egocentricity
37,1678385988449,09/03/2023 18:19:48,1678385988449,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**I don’t care if I upset someone to get what I want.**,response,value,Disagree,,,Q1_Affective_Responsiveness,1,object-2,8,5,7,9
38,1678385988450,09/03/2023 18:19:48,1678385988450,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 2,ecid1g,3,**I don’t care if I upset someone to get what I want.**,response,quantised,2,,,Q1_Affective_Responsiveness,1,object-2,8,5,7,9
39,1678385988450,09/03/2023 18:19:48,1678385988450,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I’m good at pretending that I like someone if this will get me what I want.**,response,value,Sometimes Agree,,,Q19_Interpersonal_Manipulation,10,object-49,8,7,9,12
40,1678385988451,09/03/2023 18:19:48,1678385988451,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I’m good at pretending that I like someone if this will get me what I want.**,response,quantised,3,,,Q19_Interpersonal_Manipulation,10,object-49,8,7,9,12
41,1678385988451,09/03/2023 18:19:48,1678385988451,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,value,Strongly Disagree,,,Q11_Interpersonal_Manipulation,2,object-41,8,7,9,12
42,1678385988452,09/03/2023 18:19:48,1678385988452,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I know how to fake emotions like pain and hurt to make other people feel sorry for me.**,response,quantised,1,,,Q11_Interpersonal_Manipulation,2,object-41,8,7,9,12
43,1678385988453,09/03/2023 18:19:48,1678385988453,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,value,Disagree,,,Q14_Cognitive_Responsiveness ,5,object-44,8,7,9,12
44,1678385988453,09/03/2023 18:19:48,1678385988453,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I can’t really tell when someone is feeling awkward or uncomfortable.**,response,quantised,2,,,Q14_Cognitive_Responsiveness ,5,object-44,8,7,9,12
45,1678385988454,09/03/2023 18:19:48,1678385988454,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,value,Strongly Disagree,,,Q15_Interpersonal_Manipulation,6,object-45,8,7,9,12
46,1678385988454,09/03/2023 18:19:48,1678385988454,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,quantised,1,,,Q15_Interpersonal_Manipulation,6,object-45,8,7,9,12
47,1678385988455,09/03/2023 18:19:48,1678385988455,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,"**No matter what happens and what people say, I’m usually the one who is right.**",response,value,Sometimes Agree,,,Q12_Egocentricity,3,object-42,8,7,9,12
48,1678385988456,09/03/2023 18:19:48,1678385988456,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,"**No matter what happens and what people say, I’m usually the one who is right.**",response,quantised,3,,,Q12_Egocentricity,3,object-42,8,7,9,12
49,1678385988456,09/03/2023 18:19:48,1678385988456,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Strongly Disagree,,,Q17_Affective_Responsiveness,8,object-47,8,7,9,12
50,1678385988457,09/03/2023 18:19:48,1678385988457,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,1,,,Q17_Affective_Responsiveness,8,object-47,8,7,9,12
51,1678385988457,09/03/2023 18:19:48,1678385988457,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I don’t feel bad when a friend is going through a tough time.**,response,value,Strongly Disagree,,,Q13_Affective_Responsiveness,4,object-43,8,7,9,12
52,1678385988458,09/03/2023 18:19:48,1678385988458,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I don’t feel bad when a friend is going through a tough time.**,response,quantised,1,,,Q13_Affective_Responsiveness,4,object-43,8,7,9,12
53,1678385988459,09/03/2023 18:19:48,1678385988459,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I find it difficult to understand what other people feel.**,response,value,Strongly Disagree,,,Q18_Cognitive_Responsiveness ,9,object-48,8,7,9,12
54,1678385988459,09/03/2023 18:19:48,1678385988459,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I find it difficult to understand what other people feel.**,response,quantised,1,,,Q18_Cognitive_Responsiveness ,9,object-48,8,7,9,12
55,1678385988460,09/03/2023 18:19:48,1678385988460,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I can guess how people will feel in different situations.**,response,value,Agree,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,8,7,9,12
56,1678385988461,09/03/2023 18:19:48,1678385988461,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I can guess how people will feel in different situations.**,response,quantised,4,,,Q10_Cognitive_Responsiveness_Reverse ,1,object-40,8,7,9,12
57,1678385988461,09/03/2023 18:19:48,1678385988461,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I’m happy to help somebody as long as I get something in return.**,response,value,Disagree,,,Q16_Egocentricity,7,object-46,8,7,9,12
58,1678385988462,09/03/2023 18:19:48,1678385988462,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,Page 3,okv7as,4,**I’m happy to help somebody as long as I get something in return.**,response,quantised,2,,,Q16_Egocentricity,7,object-46,8,7,9,12
59,1678385988463,09/03/2023 18:19:48,1678385988463,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,,,,Affective_Responsiveness ,response,score,8,,,,,,,,,
60,1678385988464,09/03/2023 18:19:48,1678385988464,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,,,,Cognitive_Responsiveness ,response,score,7,,,,,,,,,
61,1678385988464,09/03/2023 18:19:48,1678385988464,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,,,,Interpersonal_Manipulation,response,score,9,,,,,,,,,
62,1678385988465,09/03/2023 18:19:48,1678385988465,0,09/03/2023 18:19:48,121969,4,questionnaire-mb28,,27990246,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,PPTS-R,5,AB,BA,,,,Egocentricity,response,score,12,,,,,,,,,
1,1678481350940,10/03/2023 20:49:10,1678481350940,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,value,Sometimes Agree,,,Q4_Egocentricity,4,object-15,1,0,5,2
2,1678481350941,10/03/2023 20:49:10,1678481350941,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I tend to focus on my own thoughts and ideas rather than on what others might be thinking.**
",response,quantised,3,,,Q4_Egocentricity,4,object-15,1,0,5,2
3,1678481350942,10/03/2023 20:49:10,1678481350942,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**What other people feel doesn’t concern me.**
",response,value,Strongly Disagree,,,Q5_Affective_Responsiveness,5,object-16,1,0,5,2
4,1678481350943,10/03/2023 20:49:10,1678481350943,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**What other people feel doesn’t concern me.**
",response,quantised,1,,,Q5_Affective_Responsiveness,5,object-16,1,0,5,2
5,1678481350945,10/03/2023 20:49:10,1678481350945,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,value,Strongly Disagree,,,Q8_Egocentricity,9,object-27,1,0,5,2
6,1678481350945,10/03/2023 20:49:10,1678481350945,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t try to understand another person’s opinion if I don’t agree with it.**
",response,quantised,1,,,Q8_Egocentricity,9,object-27,1,0,5,2
7,1678481350946,10/03/2023 20:49:10,1678481350946,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,value,Sometimes Agree,,,Q7_Interpersonal_Manipulation,8,object-19,1,0,5,2
8,1678481350948,10/03/2023 20:49:10,1678481350948,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I’m good at saying nice things to people, to get what I want out of them.**
",response,quantised,3,,,Q7_Interpersonal_Manipulation,8,object-19,1,0,5,2
9,1678481350948,10/03/2023 20:49:10,1678481350948,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,value,Strongly Disagree,,,Q6_Cognitive_Responsiveness ,7,object-18,1,0,5,2
10,1678481350950,10/03/2023 20:49:10,1678481350950,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I don’t take into account the other person's feelings before I do or say something, even if they may be affected by my behaviour.**
",response,quantised,1,,,Q6_Cognitive_Responsiveness ,7,object-18,1,0,5,2
11,1678481350951,10/03/2023 20:49:10,1678481350951,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Attention_Check,6,object-17,1,0,5,2
12,1678481350952,10/03/2023 20:49:10,1678481350952,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,5,,,Attention_Check,6,object-17,1,0,5,2
13,1678481350954,10/03/2023 20:49:10,1678481350954,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,value,Strongly Disagree,,,Q2_Cognitive_Responsiveness ,2,object-6,1,0,5,2
14,1678481350955,10/03/2023 20:49:10,1678481350955,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**Before slagging someone off, I don’t try to imagine and understand how it would make them feel.**
",response,quantised,1,,,Q2_Cognitive_Responsiveness ,2,object-6,1,0,5,2
15,1678481350956,10/03/2023 20:49:10,1678481350956,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**Seeing people cry doesn’t really upset me.**,response,value,Strongly Disagree,,,Q9_Affective_Responsiveness,10,object-28,1,0,5,2
16,1678481350957,10/03/2023 20:49:10,1678481350957,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**Seeing people cry doesn’t really upset me.**,response,quantised,1,,,Q9_Affective_Responsiveness,10,object-28,1,0,5,2
17,1678481350958,10/03/2023 20:49:10,1678481350958,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I know what to say or do to make another person feel guilty.**
",response,value,Agree,,,Q3_Interpersonal_Manipulation,3,object-14,1,0,5,2
18,1678481350959,10/03/2023 20:49:10,1678481350959,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,"**I know what to say or do to make another person feel guilty.**
",response,quantised,4,,,Q3_Interpersonal_Manipulation,3,object-14,1,0,5,2
19,1678481350961,10/03/2023 20:49:10,1678481350961,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**I don’t care if I upset someone to get what I want.**,response,value,Strongly Disagree,,,Q1_Affective_Responsiveness,1,object-2,1,0,5,2
20,1678481350963,10/03/2023 20:49:10,1678481350963,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 2,ecid1g,2,**I don’t care if I upset someone to get what I want.**,response,quantised,1,,,Q1_Affective_Responsiveness,1,object-2,1,0,5,2
21,1678481350965,10/03/2023 20:49:10,1678481350965,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,value,Strongly Disagree,,,Q15_Interpersonal_Manipulation,6,object-45,1,0,9,4
22,1678481350966,10/03/2023 20:49:10,1678481350966,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I sometimes provoke people on purpose to see how they react in certain situations.**,response,quantised,1,,,Q15_Interpersonal_Manipulation,6,object-45,1,0,9,4
23,1678481350968,10/03/2023 20:49:10,1678481350968,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,value,Strongly Disagree,,,Q17_Affective_Responsiveness,8,object-47,1,0,9,4
24,1678481350970,10/03/2023 20:49:10,1678481350970,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t really feel compassion when people talk about the death of their loved ones.**,response,quantised,1,,,Q17_Affective_Responsiveness,8,object-47,1,0,9,4
25,1678481350971,10/03/2023 20:49:10,1678481350971,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I’m happy to help somebody as long as I get something in return.**,response,value,Strongly Disagree,,,Q16_Egocentricity,7,object-46,1,0,9,4
26,1678481350974,10/03/2023 20:49:10,1678481350974,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I’m happy to help somebody as long as I get something in return.**,response,quantised,1,,,Q16_Egocentricity,7,object-46,1,0,9,4
27,1678481350975,10/03/2023 20:49:10,1678481350975,0,10/03/2023 20:49:10,121969,4,questionnaire-mb28,,28030883,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,PPTS-R,5,BA,AB,Page 3,okv7as,3,**I don’t feel bad when a friend is going through a tough time.**,response,value,Strongly Disagree,,,Q13_Affective_Responsiveness,4,object-43,1,0,9,4
