Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-uj56;order-jpm9;Page;Page ID;Page Counter;Question;Response Type;Key;Response;Tag;OptionOrder;Object Name;Object Number;Object ID
2;1690229498580;24/07/2023 20:11:38;1690233098580;1;24/07/2023 22:11:38;121969;7;questionnaire-igew;;30843192;62d9be690206e1b4f007eacb;9157690;;complete;;64bee81870551481d19566fb;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x947;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;48;;;Number Entry;2;object-3
3;1690229498580;24/07/2023 20:11:38;1690233098580;1;24/07/2023 22:11:38;121969;7;questionnaire-igew;;30843192;62d9be690206e1b4f007eacb;9157690;;complete;;64bee81870551481d19566fb;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x947;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690229559333;24/07/2023 20:12:39;1690233159333;1;24/07/2023 22:12:39;121969;7;questionnaire-igew;;30843210;64491afdfd7c9850dbe34166;9157700;;complete;;64bee81176fe7fce7435c304;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x937;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;54;;;Number Entry;2;object-3
3;1690229559334;24/07/2023 20:12:39;1690233159334;1;24/07/2023 22:12:39;121969;7;questionnaire-igew;;30843210;64491afdfd7c9850dbe34166;9157700;;complete;;64bee81176fe7fce7435c304;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x937;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690229980040;24/07/2023 20:19:40;1690233580040;1;24/07/2023 22:19:40;121969;7;questionnaire-igew;;30843291;639b9b047b98a3d09a77a6c6;9157701;;complete;;64bee846b58e36d93e201b1d;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1366x768;1076x579;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;31;;;Number Entry;2;object-3
3;1690229980040;24/07/2023 20:19:40;1690233580040;1;24/07/2023 22:19:40;121969;7;questionnaire-igew;;30843291;639b9b047b98a3d09a77a6c6;9157701;;complete;;64bee846b58e36d93e201b1d;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1366x768;1076x579;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690231908452;24/07/2023 20:51:48;1690235508452;1;24/07/2023 22:51:48;121969;7;questionnaire-igew;;30843930;63d44cca3d07ef618bfe331e;9157990;;complete;;64bee81f0ad9dec3841dc793;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;2560x1440;2560x1329;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;18;;;Number Entry;2;object-3
3;1690231908452;24/07/2023 20:51:48;1690235508452;1;24/07/2023 22:51:48;121969;7;questionnaire-igew;;30843930;63d44cca3d07ef618bfe331e;9157990;;complete;;64bee81f0ad9dec3841dc793;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;2560x1440;2560x1329;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690240985021;24/07/2023 23:23:05;1690244585021;1;25/07/2023 01:23:05;121969;7;questionnaire-igew;;30846045;5ddac93016d10ca2991f7dbf;9158452;;complete;;64bf1419edee3c5751f0286d;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;30;;;Number Entry;2;object-3
3;1690240985021;24/07/2023 23:23:05;1690244585021;1;25/07/2023 01:23:05;121969;7;questionnaire-igew;;30846045;5ddac93016d10ca2991f7dbf;9158452;;complete;;64bf1419edee3c5751f0286d;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690271702528;25/07/2023 07:55:02;1690275302528;1;25/07/2023 09:55:02;121969;7;questionnaire-igew;;30849193;566d5997d408ea00051a2a86;9159397;;complete;;64bf8dc214c49f28c4aebac2;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;2400x1171;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;39;;;Number Entry;2;object-3
3;1690271702528;25/07/2023 07:55:02;1690275302528;1;25/07/2023 09:55:02;121969;7;questionnaire-igew;;30849193;566d5997d408ea00051a2a86;9159397;;complete;;64bf8dc214c49f28c4aebac2;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;2400x1171;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690271714128;25/07/2023 07:55:14;1690275314128;1;25/07/2023 09:55:14;121969;7;questionnaire-igew;;30849196;5b2c0994f1ca3c000190196a;9159398;;complete;;64bf8db5b9cac78d7b6bc380;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;39;;;Number Entry;2;object-3
3;1690271714129;25/07/2023 07:55:14;1690275314129;1;25/07/2023 09:55:14;121969;7;questionnaire-igew;;30849196;5b2c0994f1ca3c000190196a;9159398;;complete;;64bf8db5b9cac78d7b6bc380;computer;Desktop or Laptop;Chromium OS 14541.0.0;Chrome 114.0.0.0;1536x864;1536x714;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690271735282;25/07/2023 07:55:35;1690275335282;1;25/07/2023 09:55:35;121969;7;questionnaire-igew;;30849207;5eaecb0824839e59ed3523eb;9159399;;complete;;64bf8db51d6f6a7dd63a0e3d;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1679x921;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;38;;;Number Entry;2;object-3
3;1690271735282;25/07/2023 07:55:35;1690275335282;1;25/07/2023 09:55:35;121969;7;questionnaire-igew;;30849207;5eaecb0824839e59ed3523eb;9159399;;complete;;64bf8db51d6f6a7dd63a0e3d;computer;Desktop or Laptop;Windows 10;Chrome 115.0.0.0;1920x1080;1679x921;;Demographics;1;AB;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;male;;;Text Input;3;object-4
2;1690271748173;25/07/2023 07:55:48;1690275348173;1;25/07/2023 09:55:48;121969;7;questionnaire-igew;;30849214;6321decd01d759ccbe3a26b3;9159403;;complete;;64bf8dc1a03f83276a42fb1e;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1440x900;1440x749;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;45;;;Number Entry;2;object-3
3;1690271748173;25/07/2023 07:55:48;1690275348173;1;25/07/2023 09:55:48;121969;7;questionnaire-igew;;30849214;6321decd01d759ccbe3a26b3;9159403;;complete;;64bf8dc1a03f83276a42fb1e;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1440x900;1440x749;;Demographics;1;BA;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690271752405;25/07/2023 07:55:52;1690275352405;1;25/07/2023 09:55:52;121969;7;questionnaire-igew;;30849215;6441795624090301ddeba81e;9159407;;complete;;64bf8db349ad1d0ef03f655b;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;27;;;Number Entry;2;object-3
3;1690271752405;25/07/2023 07:55:52;1690275352405;1;25/07/2023 09:55:52;121969;7;questionnaire-igew;;30849215;6441795624090301ddeba81e;9159407;;complete;;64bf8db349ad1d0ef03f655b;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690271763734;25/07/2023 07:56:03;1690275363734;1;25/07/2023 09:56:03;121969;7;questionnaire-igew;;30849221;5c5d306d935f3500016f64ac;9159401;;complete;;64bf8dc5abb3f6080e909707;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;48;;;Number Entry;2;object-3
3;1690271763734;25/07/2023 07:56:03;1690275363734;1;25/07/2023 09:56:03;121969;7;questionnaire-igew;;30849221;5c5d306d935f3500016f64ac;9159401;;complete;;64bf8dc5abb3f6080e909707;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Female;;;Text Input;3;object-4
2;1690271782270;25/07/2023 07:56:22;1690275382270;1;25/07/2023 09:56:22;121969;7;questionnaire-igew;;30849230;63ea5f39871e9fdef021a53d;9159410;;complete;;64bf8db65a4e26096c6cad72;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x937;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;35;;;Number Entry;2;object-3
3;1690271782270;25/07/2023 07:56:22;1690275382270;1;25/07/2023 09:56:22;121969;7;questionnaire-igew;;30849230;63ea5f39871e9fdef021a53d;9159410;;complete;;64bf8db65a4e26096c6cad72;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x937;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
2;1690271808831;25/07/2023 07:56:48;1690275408831;1;25/07/2023 09:56:48;121969;7;questionnaire-igew;;30849241;62cd9b574168d35f624d1ed7;9159409;;complete;;64bf8dbeabb3f6080e909706;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;42;;;Number Entry;2;object-3
3;1690271808831;25/07/2023 07:56:48;1690275408831;1;25/07/2023 09:56:48;121969;7;questionnaire-igew;;30849241;62cd9b574168d35f624d1ed7;9159409;;complete;;64bf8dbeabb3f6080e909706;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690271836593;25/07/2023 07:57:16;1690275436593;1;25/07/2023 09:57:16;121969;7;questionnaire-igew;;30849249;612cb8ab5ad60fc4504e073f;9159404;;complete;;64bf8dbd49ad1d0ef03f655e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1920x1080;1369x875;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;28;;;Number Entry;2;object-3
3;1690271836593;25/07/2023 07:57:16;1690275436593;1;25/07/2023 09:57:16;121969;7;questionnaire-igew;;30849249;612cb8ab5ad60fc4504e073f;9159404;;complete;;64bf8dbd49ad1d0ef03f655e;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1920x1080;1369x875;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690271864147;25/07/2023 07:57:44;1690275464147;1;25/07/2023 09:57:44;121969;7;questionnaire-igew;;30849261;6471e0a407b30a4f171dbd35;9159415;;complete;;64bf8dcc44b04b266e71f2c9;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1470x956;1470x808;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your age**;response;value;54;;;Number Entry;2;object-3
3;1690271864147;25/07/2023 07:57:44;1690275464147;1;25/07/2023 09:57:44;121969;7;questionnaire-igew;;30849261;6471e0a407b30a4f171dbd35;9159415;;complete;;64bf8dcc44b04b266e71f2c9;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 114.0.0.0;1470x956;1470x808;;Demographics;1;BA;BA;Page 1;bjst4u;1;**Please tell us your gender**;response;value;female;;;Text Input;3;object-4
2;1690277922575;25/07/2023 09:38:42;1690281522575;1;25/07/2023 11:38:42;121969;7;questionnaire-igew;;30851361;615734b16b50355d4521f849;9159902;;complete;;64befef29412f26351dfad55;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your age**;response;value;23;;;Number Entry;2;object-3
3;1690277922575;25/07/2023 09:38:42;1690281522575;1;25/07/2023 11:38:42;121969;7;questionnaire-igew;;30851361;615734b16b50355d4521f849;9159902;;complete;;64befef29412f26351dfad55;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1536x864;1536x746;;Demographics;1;AB;AB;Page 1;bjst4u;1;**Please tell us your gender**;response;value;Male;;;Text Input;3;object-4
