Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
75,1678387052582,09/03/2023 18:37:32,1678387052525,0,09/03/2023 18:37:32,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,12,17,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
76,1678387054866,09/03/2023 18:37:34,1678387054810,0,09/03/2023 18:37:34,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,12,17,4,Screen 4,Zone9,response_rating_scale_likert_active,2271.699999988079,,,6,1,0,1,0,,,,1,1,trials,gratified,amused,energetic,touched,"1,2,3,4,5,6,7,8,9",amused,pos_09.jpeg,0
77,1678387055324,09/03/2023 18:37:35,1678387055256,0,09/03/2023 18:37:35,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,18,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
78,1678387064857,09/03/2023 18:37:44,1678387064826,0,09/03/2023 18:37:44,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,18,2,Screen 1,Zone3,response_button_text,9559.400000035763,,,pleading,1,1,0,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
79,1678387065309,09/03/2023 18:37:45,1678387065272,0,09/03/2023 18:37:45,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,18,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
80,1678387067000,09/03/2023 18:37:47,1678387066927,0,09/03/2023 18:37:46,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,38,18,4,Screen 4,Zone10,response_rating_scale_likert_active,1640.6000000238419,,,8,1,0,1,0,,,,1,1,trials,sad,pleading,disgruntled,melancholic,"1,2,3,4,5,6,7,8,9",pleading,neg_15.jpeg,0
81,1678387067430,09/03/2023 18:37:47,1678387067371,0,09/03/2023 18:37:47,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,8,19,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
82,1678387070305,09/03/2023 18:37:50,1678387070275,0,09/03/2023 18:37:50,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,8,19,2,Screen 1,Zone4,response_button_text,2893.099999964237,,,triumphant,1,1,0,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
83,1678387070751,09/03/2023 18:37:50,1678387070721,0,09/03/2023 18:37:50,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,8,19,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
84,1678387073352,09/03/2023 18:37:53,1678387073310,0,09/03/2023 18:37:53,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,8,19,4,Screen 4,Zone10,response_rating_scale_likert_active,2576,,,8,1,0,1,0,,,,1,1,trials,blissful,grateful,triumphant,moved,"1,2,3,4,5,6,7,8,9",triumphant,pos_05.jpeg,0
85,1678387073906,09/03/2023 18:37:53,1678387073757,0,09/03/2023 18:37:53,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,30,20,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
86,1678387077515,09/03/2023 18:37:57,1678387077460,0,09/03/2023 18:37:57,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,30,20,2,Screen 1,Zone3,response_button_text,3690.399999976158,,,angry,1,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
87,1678387078103,09/03/2023 18:37:58,1678387077906,0,09/03/2023 18:37:57,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,30,20,3,Screen 3,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
88,1678387078834,09/03/2023 18:37:58,1678387078810,0,09/03/2023 18:37:58,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,30,20,4,Screen 4,Zone4,response_rating_scale_likert_active,891.3999999761581,,,2,1,0,1,0,,,,1,1,trials,appalled,angry,guilty,distrustful,"1,2,3,4,5,6,7,8,9",appalled,neg_07.jpeg,0
89,1678387079325,09/03/2023 18:37:59,1678387079255,0,09/03/2023 18:37:59,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,21,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
90,1678387085628,09/03/2023 18:38:05,1678387085593,0,09/03/2023 18:38:05,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,21,2,Screen 1,Zone5,response_button_text,6325.5,,,hopeless,1,1,0,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
91,1678387086067,09/03/2023 18:38:06,1678387086040,0,09/03/2023 18:38:06,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,21,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
92,1678387087506,09/03/2023 18:38:07,1678387087277,0,09/03/2023 18:38:07,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,21,4,Screen 4,Zone12,response_rating_scale_likert_active,1224,,,9,1,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
93,1678387087950,09/03/2023 18:38:07,1678387087723,0,09/03/2023 18:38:07,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,22,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
94,1678387091719,09/03/2023 18:38:11,1678387091577,0,09/03/2023 18:38:11,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,22,2,Screen 1,Zone4,response_button_text,3842.699999988079,,,upset,1,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
95,1678387092107,09/03/2023 18:38:12,1678387092022,0,09/03/2023 18:38:12,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,22,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
96,1678387096314,09/03/2023 18:38:16,1678387096276,0,09/03/2023 18:38:16,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,33,22,4,Screen 4,Zone9,response_rating_scale_likert_active,4242,,,6,1,0,1,0,,,,1,1,trials,startled,sad,upset,offended,"1,2,3,4,5,6,7,8,9",sad,neg_10.jpeg,0
97,1678387096772,09/03/2023 18:38:16,1678387096723,0,09/03/2023 18:38:16,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,16,23,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
98,1678387099718,09/03/2023 18:38:19,1678387099693,0,09/03/2023 18:38:19,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,16,23,2,Screen 1,Zone2,response_button_text,2958.899999976158,,,satisfied,1,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
99,1678387100197,09/03/2023 18:38:20,1678387100140,0,09/03/2023 18:38:20,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,16,23,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
100,1678387102222,09/03/2023 18:38:22,1678387102176,0,09/03/2023 18:38:22,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,16,23,4,Screen 4,Zone7,response_rating_scale_likert_active,2023.199999988079,,,4,1,0,1,0,,,,1,1,trials,satisfied,jubilant,adoring,ecstatic,"1,2,3,4,5,6,7,8,9",adoring,pos_13.jpeg,0
101,1678387102644,09/03/2023 18:38:22,1678387102622,0,09/03/2023 18:38:22,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,24,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
102,1678387116570,09/03/2023 18:38:36,1678387116543,0,09/03/2023 18:38:36,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,24,2,Screen 1,Zone3,response_button_text,13909.100000023842,,,grateful,1,1,0,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
103,1678387117023,09/03/2023 18:38:37,1678387116991,0,09/03/2023 18:38:36,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,24,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
104,1678387119468,09/03/2023 18:38:39,1678387119409,0,09/03/2023 18:38:39,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,24,4,Screen 4,Zone6,response_rating_scale_likert_active,2404.800000011921,,,3,1,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
105,1678387120037,09/03/2023 18:38:40,1678387119855,0,09/03/2023 18:38:39,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,15,25,1,Screen 2,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
106,1678387122438,09/03/2023 18:38:42,1678387122376,0,09/03/2023 18:38:42,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,15,25,2,Screen 1,Zone2,response_button_text,2509,,,joyful,1,1,0,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
107,1678387122855,09/03/2023 18:38:42,1678387122822,0,09/03/2023 18:38:42,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,15,25,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
108,1678387124237,09/03/2023 18:38:44,1678387124210,0,09/03/2023 18:38:44,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,15,25,4,Screen 4,Zone9,response_rating_scale_likert_active,1375,,,6,1,0,1,0,,,,1,1,trials,joyful,satisfied,mesmerized,fascinated,"1,2,3,4,5,6,7,8,9",joyful,pos_12.jpeg,0
109,1678387124705,09/03/2023 18:38:44,1678387124654,0,09/03/2023 18:38:44,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,26,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
110,1678387130510,09/03/2023 18:38:50,1678387130359,0,09/03/2023 18:38:50,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,26,2,Screen 1,Zone4,response_button_text,5694.800000011921,,,embarrassed,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
111,1678387130924,09/03/2023 18:38:50,1678387130806,0,09/03/2023 18:38:50,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,26,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
112,1678387133347,09/03/2023 18:38:53,1678387133310,0,09/03/2023 18:38:53,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,26,4,Screen 4,Zone4,response_rating_scale_likert_active,2490.2000000476837,,,2,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
113,1678387133811,09/03/2023 18:38:53,1678387133755,0,09/03/2023 18:38:53,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,26,27,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,painful,sorrowful,sad,frustrated,"1,2,3,4,5,6,7,8,9",frustrated,neg_03.jpeg,0
114,1678387137009,09/03/2023 18:38:57,1678387136926,0,09/03/2023 18:38:56,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,26,27,2,Screen 1,Zone5,response_button_text,3159.7000000476837,,,frustrated,1,1,0,0,,,,1,1,trials,painful,sorrowful,sad,frustrated,"1,2,3,4,5,6,7,8,9",frustrated,neg_03.jpeg,0
115,1678387137439,09/03/2023 18:38:57,1678387137373,0,09/03/2023 18:38:57,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,26,27,3,Screen 3,fixation,fixation,450.8949999999604,,,,,0,1,0,,,,1,1,trials,painful,sorrowful,sad,frustrated,"1,2,3,4,5,6,7,8,9",frustrated,neg_03.jpeg,0
116,1678387138256,09/03/2023 18:38:58,1678387138210,0,09/03/2023 18:38:58,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,26,27,4,Screen 4,Zone4,response_rating_scale_likert_active,824.5,,,2,1,0,1,0,,,,1,1,trials,painful,sorrowful,sad,frustrated,"1,2,3,4,5,6,7,8,9",frustrated,neg_03.jpeg,0
117,1678387138712,09/03/2023 18:38:58,1678387138656,0,09/03/2023 18:38:58,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,28,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
118,1678387141737,09/03/2023 18:39:01,1678387141709,0,09/03/2023 18:39:01,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,28,2,Screen 1,Zone4,response_button_text,3041.599999964237,,,cheerful,1,1,0,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
119,1678387142221,09/03/2023 18:39:02,1678387142153,0,09/03/2023 18:39:02,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,28,3,Screen 3,fixation,fixation,449.98199999995995,,,,,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
120,1678387144846,09/03/2023 18:39:04,1678387144810,0,09/03/2023 18:39:04,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,13,28,4,Screen 4,Zone6,response_rating_scale_likert_active,2643.699999988079,,,3,1,0,1,0,,,,1,1,trials,curious,adoring,cheerful,enthusiastic,"1,2,3,4,5,6,7,8,9",cheerful,pos_10.jpeg,0
121,1678387145309,09/03/2023 18:39:05,1678387145253,0,09/03/2023 18:39:05,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,29,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
122,1678387147811,09/03/2023 18:39:07,1678387147760,0,09/03/2023 18:39:07,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,29,2,Screen 1,Zone5,response_button_text,2494.399999976158,,,contemplative,1,1,0,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
123,1678387148357,09/03/2023 18:39:08,1678387148206,0,09/03/2023 18:39:08,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,29,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
124,1678387149403,09/03/2023 18:39:09,1678387149226,0,09/03/2023 18:39:09,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,29,4,Screen 4,Zone5,response_rating_scale_likert_active,1006.3000000119209,,,1,1,0,1,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
125,1678387149778,09/03/2023 18:39:09,1678387149672,0,09/03/2023 18:39:09,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,21,30,1,Screen 2,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
126,1678387153902,09/03/2023 18:39:13,1678387153843,0,09/03/2023 18:39:13,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,21,30,2,Screen 1,Zone2,response_button_text,4159.199999988079,,,amused,1,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
127,1678387154332,09/03/2023 18:39:14,1678387154286,0,09/03/2023 18:39:14,121969,4,task-cf1c,,27990749,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,21,30,3,Screen 3,fixation,fixation,449.98200000001816,,,,,0,1,0,,,,1,1,trials,amused,interested,fascinated,excited,"1,2,3,4,5,6,7,8,9",excited,pos_18.jpeg,0
