Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,choice_1,choice_2,choice_3,choice_4,likert,Answer,image_label,practice
7,1681742404673,17/04/2023 14:40:04,1681742407553,1,17/04/2023 15:40:07,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,2,1,4,Screen 2,Zone11,response_rating_scale_likert_active,3934.800000011921,,,7,1,0,1,0,,,,,,example_2,proud,joyful,happy,relieved,"1,2,3,4,5,6,7,8,9",,example.jpeg,1
8,1681742406512,17/04/2023 14:40:06,1681742409404,1,17/04/2023 15:40:09,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,1843,,,,,0,1,0,,,,,,task_ready,,,,,,,,
9,1681742406950,17/04/2023 14:40:06,1681742409840,1,17/04/2023 15:40:09,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,20,1,1,Screen 2,fixation,fixation,443.93799999999464,,,,,0,1,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
10,1681742414300,17/04/2023 14:40:14,1681742417196,1,17/04/2023 15:40:17,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,20,1,2,Screen 1,Zone4,response_button_text,7350.199999988079,,,animated,1,1,0,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
11,1681742414763,17/04/2023 14:40:14,1681742417638,1,17/04/2023 15:40:17,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,20,1,3,Screen 3,fixation,fixation,444.1790000000037,,,,,0,1,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
12,1681742417803,17/04/2023 14:40:17,1681742420692,1,17/04/2023 15:40:20,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,20,1,4,Screen 4,Zone11,response_rating_scale_likert_active,3049.0999999940395,,,7,1,0,1,0,,,,1,1,trials,relieved,triumphant,animated,determined,"1,2,3,4,5,6,7,8,9",animated,pos_17.jpeg,0
13,1681742418245,17/04/2023 14:40:18,1681742421135,1,17/04/2023 15:40:21,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,1,Screen 2,fixation,fixation,444.11000000001513,,,,,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
14,1681742440756,17/04/2023 14:40:40,1681742443635,1,17/04/2023 15:40:43,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,2,Screen 1,Zone5,response_button_text,22494.5,,,disillusioned,1,1,0,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
15,1681742441180,17/04/2023 14:40:41,1681742444077,1,17/04/2023 15:40:44,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,3,Screen 3,fixation,fixation,443.7039999999979,,,,,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
16,1681742444338,17/04/2023 14:40:44,1681742447232,1,17/04/2023 15:40:47,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,43,2,4,Screen 4,Zone11,response_rating_scale_likert_active,3146.199999988079,,,7,1,0,1,0,,,,1,1,trials,dissatisfied,confused,disinterested,disillusioned,"1,2,3,4,5,6,7,8,9",disillusioned,neg_20.jpeg,0
17,1681742444775,17/04/2023 14:40:44,1681742447669,1,17/04/2023 15:40:47,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,3,1,Screen 2,fixation,fixation,444.2740000000049,,,,,0,1,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
18,1681742447962,17/04/2023 14:40:47,1681742450850,1,17/04/2023 15:40:50,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,3,2,Screen 1,Zone2,response_button_text,3176,,,agonized,1,1,0,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
19,1681742448425,17/04/2023 14:40:48,1681742451290,1,17/04/2023 15:40:51,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,3,3,Screen 3,fixation,fixation,443.97099999999045,,,,,0,1,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
20,1681742450227,17/04/2023 14:40:50,1681742453122,1,17/04/2023 15:40:53,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,36,3,4,Screen 4,Zone10,response_rating_scale_likert_active,1826.300000011921,,,8,1,0,1,0,,,,1,1,trials,agonized,fearful,hopeless,sad,"1,2,3,4,5,6,7,8,9",agonized,neg_13.jpeg,0
21,1681742450673,17/04/2023 14:40:50,1681742453559,1,17/04/2023 15:40:53,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,4,1,Screen 2,fixation,fixation,443.8949999999895,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
22,1681742453853,17/04/2023 14:40:53,1681742456745,1,17/04/2023 15:40:56,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,4,2,Screen 1,Zone2,response_button_text,3178.5999999940395,,,pained,1,1,0,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
23,1681742454282,17/04/2023 14:40:54,1681742457181,1,17/04/2023 15:40:57,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,4,3,Screen 3,fixation,fixation,443.9529999999795,,,,,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
24,1681742455538,17/04/2023 14:40:55,1681742458439,1,17/04/2023 15:40:58,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,28,4,4,Screen 4,Zone11,response_rating_scale_likert_active,1252.6000000238419,,,7,1,0,1,0,,,,1,1,trials,pained,uncomfortable,horrified,fearful,"1,2,3,4,5,6,7,8,9",pained,neg_05.jpeg,0
25,1681742455986,17/04/2023 14:40:55,1681742458881,1,17/04/2023 15:40:58,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,5,1,Screen 2,fixation,fixation,444.3999999999942,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
26,1681742464970,17/04/2023 14:41:04,1681742467865,1,17/04/2023 15:41:07,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,5,2,Screen 1,Zone4,response_button_text,8977,,,embarrassed,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
27,1681742465414,17/04/2023 14:41:05,1681742468309,1,17/04/2023 15:41:08,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,5,3,Screen 3,fixation,fixation,444.09500000000116,,,,,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
28,1681742467136,17/04/2023 14:41:07,1681742470028,1,17/04/2023 15:41:10,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,34,5,4,Screen 4,Zone9,response_rating_scale_likert_active,1712.5999999940395,,,6,1,0,1,0,,,,1,1,trials,jealous,grief-stricken,embarrassed,disappointed,"1,2,3,4,5,6,7,8,9",grief-stricken,neg_11.jpeg,0
29,1681742467565,17/04/2023 14:41:07,1681742470466,1,17/04/2023 15:41:10,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,6,1,Screen 2,fixation,fixation,443.8849999999802,,,,,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
30,1681742470064,17/04/2023 14:41:10,1681742472958,1,17/04/2023 15:41:12,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,6,2,Screen 1,Zone3,response_button_text,2487.800000011921,,,grateful,1,1,0,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
31,1681742470504,17/04/2023 14:41:10,1681742473401,1,17/04/2023 15:41:13,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,6,3,Screen 3,fixation,fixation,444.2479999999923,,,,,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
32,1681742471691,17/04/2023 14:41:11,1681742474589,1,17/04/2023 15:41:14,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,5,6,4,Screen 4,Zone11,response_rating_scale_likert_active,1180.6000000238419,,,7,1,0,1,0,,,,1,1,trials,amused,grateful,interested,satisfied,"1,2,3,4,5,6,7,8,9",grateful,pos_02.jpeg,0
33,1681742472137,17/04/2023 14:41:12,1681742475031,1,17/04/2023 15:41:15,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,7,1,Screen 2,fixation,fixation,443.81100000001607,,,,,0,1,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
34,1681742477328,17/04/2023 14:41:17,1681742480226,1,17/04/2023 15:41:20,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,7,2,Screen 1,Zone5,response_button_text,5188.5,,,contemplative,1,1,0,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
35,1681742477768,17/04/2023 14:41:17,1681742480664,1,17/04/2023 15:41:20,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,7,3,Screen 3,fixation,fixation,443.7019999999902,,,,,0,1,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
36,1681742480556,17/04/2023 14:41:20,1681742483439,1,17/04/2023 15:41:23,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,23,7,4,Screen 4,Zone7,response_rating_scale_likert_active,2768.800000011921,,,4,1,0,1,0,,,,1,1,trials,satisfied,expectant,depressed,contemplative,"1,2,3,4,5,6,7,8,9",contemplative,pos_20.jpeg,0
37,1681742480988,17/04/2023 14:41:20,1681742483876,1,17/04/2023 15:41:23,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,8,1,Screen 2,fixation,fixation,443.72400000004563,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
38,1681742484939,17/04/2023 14:41:24,1681742487834,1,17/04/2023 15:41:27,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,8,2,Screen 1,Zone5,response_button_text,3954,,,hopeless,1,1,0,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
39,1681742485384,17/04/2023 14:41:25,1681742488274,1,17/04/2023 15:41:28,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,8,3,Screen 3,fixation,fixation,443.83500000002095,,,,,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
40,1681742486996,17/04/2023 14:41:26,1681742489883,1,17/04/2023 15:41:29,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,29,8,4,Screen 4,Zone12,response_rating_scale_likert_active,1601.800000011921,,,9,1,0,1,0,,,,1,1,trials,scared,confused,impatient,hopeless,"1,2,3,4,5,6,7,8,9",hopeless,neg_06.jpeg,0
41,1681742487428,17/04/2023 14:41:27,1681742490320,1,17/04/2023 15:41:30,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,4,9,1,Screen 2,fixation,fixation,444.1830000000191,,,,,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
42,1681742490286,17/04/2023 14:41:30,1681742493184,1,17/04/2023 15:41:33,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,4,9,2,Screen 1,Zone2,response_button_text,2857.600000023842,,,satisfied,1,1,0,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
43,1681742490739,17/04/2023 14:41:30,1681742493623,1,17/04/2023 15:41:33,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,4,9,3,Screen 3,fixation,fixation,444.11999999999534,,,,,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
44,1681742498560,17/04/2023 14:41:38,1681742501456,1,17/04/2023 15:41:41,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,4,9,4,Screen 4,Zone11,response_rating_scale_likert_active,7826.800000011921,,,7,1,0,1,0,,,,1,1,trials,satisfied,triumphant,relieved,surprised,"1,2,3,4,5,6,7,8,9",satisfied,pos_01.jpeg,0
45,1681742499003,17/04/2023 14:41:39,1681742501898,1,17/04/2023 15:41:41,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,42,10,1,Screen 2,fixation,fixation,444.1379999999772,,,,,0,1,0,,,,1,1,trials,gloomy,guilty,despaired,defiant,"1,2,3,4,5,6,7,8,9",despaired,neg_19.jpeg,0
46,1681742503550,17/04/2023 14:41:43,1681742506436,1,17/04/2023 15:41:46,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,42,10,2,Screen 1,Zone4,response_button_text,4530.0999999940395,,,despaired,1,1,0,0,,,,1,1,trials,gloomy,guilty,despaired,defiant,"1,2,3,4,5,6,7,8,9",despaired,neg_19.jpeg,0
47,1681742503969,17/04/2023 14:41:43,1681742506873,1,17/04/2023 15:41:46,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,42,10,3,Screen 3,fixation,fixation,444.079000000027,,,,,0,1,0,,,,1,1,trials,gloomy,guilty,despaired,defiant,"1,2,3,4,5,6,7,8,9",despaired,neg_19.jpeg,0
48,1681742505795,17/04/2023 14:41:45,1681742508694,1,17/04/2023 15:41:48,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,42,10,4,Screen 4,Zone11,response_rating_scale_likert_active,1812.5,,,7,1,0,1,0,,,,1,1,trials,gloomy,guilty,despaired,defiant,"1,2,3,4,5,6,7,8,9",despaired,neg_19.jpeg,0
49,1681742506253,17/04/2023 14:41:46,1681742509135,1,17/04/2023 15:41:49,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,11,11,1,Screen 2,fixation,fixation,443.7839999999851,,,,,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
50,1681742508327,17/04/2023 14:41:48,1681742511230,1,17/04/2023 15:41:51,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,11,11,2,Screen 1,Zone4,response_button_text,2090.5,,,satisfied,1,1,0,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
51,1681742508782,17/04/2023 14:41:48,1681742511673,1,17/04/2023 15:41:51,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,11,11,3,Screen 3,fixation,fixation,443.95899999997346,,,,,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
52,1681742509676,17/04/2023 14:41:49,1681742512568,1,17/04/2023 15:41:52,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,11,11,4,Screen 4,Zone11,response_rating_scale_likert_active,887.4000000059605,,,7,1,0,1,0,,,,1,1,trials,easygoing,forgiving,satisfied,euphoric,"1,2,3,4,5,6,7,8,9",satisfied,pos_08.jpeg,0
53,1681742510231,17/04/2023 14:41:50,1681742513005,1,17/04/2023 15:41:53,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,12,1,Screen 2,fixation,fixation,444.0470000000205,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
54,1681742513675,17/04/2023 14:41:53,1681742516575,1,17/04/2023 15:41:56,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,12,2,Screen 1,Zone5,response_button_text,3564.0999999940395,,,astonished,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
55,1681742514112,17/04/2023 14:41:54,1681742517015,1,17/04/2023 15:41:57,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,12,3,Screen 3,fixation,fixation,443.8740000000107,,,,,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
56,1681742516478,17/04/2023 14:41:56,1681742519384,1,17/04/2023 15:41:59,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,25,12,4,Screen 4,Zone9,response_rating_scale_likert_active,2363.199999988079,,,6,1,0,1,0,,,,1,1,trials,bothered,stunned,embarassed,astonished,"1,2,3,4,5,6,7,8,9",stunned,neg_02.jpeg,0
57,1681742516931,17/04/2023 14:41:56,1681742519825,1,17/04/2023 15:41:59,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,13,1,Screen 2,fixation,fixation,443.99400000000605,,,,,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
58,1681742525444,17/04/2023 14:42:05,1681742528345,1,17/04/2023 15:42:08,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,13,2,Screen 1,Zone3,response_button_text,8513.699999988079,,,proud,1,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
59,1681742525877,17/04/2023 14:42:05,1681742528781,1,17/04/2023 15:42:08,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,13,3,Screen 3,fixation,fixation,444.15600000001723,,,,,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
60,1681742527792,17/04/2023 14:42:07,1681742530696,1,17/04/2023 15:42:10,121969,5,task-cf1c,,28917052,BLIND,8609541,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1519x714,,MET,59,AB,BA,Spreadsheet1,Spreadsheet1,9,13,4,Screen 4,Zone8,response_rating_scale_likert_active,1909.5,,,5,1,0,1,0,,,,1,1,trials,euphoric,proud,pleased,arrogant,"1,2,3,4,5,6,7,8,9",euphoric,pos_06.jpeg,0
