Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-uj56,order-jpm9,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: perspective_taking,Store: emotion_contagion,Store: online_simulation,Store: peripheral_responsivity,Store: proximal_responsivity,Store: CE,Store: AE
33,1678386114412,09/03/2023 18:21:54,1678386114412,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,value,Strongly Agree,,,Q0_Attention_Check,6,object-16,17,5,19,6,6,36,17
34,1678386114413,09/03/2023 18:21:54,1678386114413,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,"**Please select ""Strongly Agree"" to show you are paying attention to this question.**",response,quantised,4,,,Q0_Attention_Check,6,object-16,17,5,19,6,6,36,17
35,1678386114413,09/03/2023 18:21:54,1678386114413,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I often get emotionally involved with my friends’ problems.**,response,value,Agree,,,Q7_AE_Proximal_Responsivity,8,object-21,17,5,19,6,6,36,17
36,1678386114414,09/03/2023 18:21:54,1678386114414,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I often get emotionally involved with my friends’ problems.**,response,quantised,3,,,Q7_AE_Proximal_Responsivity,8,object-21,17,5,19,6,6,36,17
37,1678386114415,09/03/2023 18:21:54,1678386114415,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,value,Disagree,,,Q1_CE_Online_Simulation_R,1,object-5,17,5,19,6,6,36,17
38,1678386114415,09/03/2023 18:21:54,1678386114415,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I sometimes find it difficult to see things from the “other guy’s” point of view.**,response,quantised,2,,,Q1_CE_Online_Simulation_R,1,object-5,17,5,19,6,6,36,17
39,1678386114416,09/03/2023 18:21:54,1678386114416,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,value,Agree,,,Q4_CE_Online_Simulation,4,object-12,17,5,19,6,6,36,17
40,1678386114417,09/03/2023 18:21:54,1678386114417,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I sometimes try to understand my friends better by imagining how things look from their perspective.**,response,quantised,3,,,Q4_CE_Online_Simulation,4,object-12,17,5,19,6,6,36,17
41,1678386114417,09/03/2023 18:21:54,1678386114417,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,value,Disagree,,,Q3_CE_Online_Simulation,3,object-11,17,5,19,6,6,36,17
42,1678386114418,09/03/2023 18:21:54,1678386114418,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 2,7jwaw8,3,**I try to look at everybody’s side of a disagreement before I make a decision.**,response,quantised,2,,,Q3_CE_Online_Simulation,3,object-11,17,5,19,6,6,36,17
43,1678386114419,09/03/2023 18:21:54,1678386114419,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It affects me very much when one of my friends seems upset.**,response,value,Strongly Agree,,,Q10_AE_Proximal_Responsivity,1,object-27,29,11,21,12,12,50,35
44,1678386114419,09/03/2023 18:21:54,1678386114419,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It affects me very much when one of my friends seems upset.**,response,quantised,4,,,Q10_AE_Proximal_Responsivity,1,object-27,29,11,21,12,12,50,35
45,1678386114420,09/03/2023 18:21:54,1678386114420,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I get very upset when I see someone cry.**,response,value,Disagree,,,Q12_AE_Proximal_Responsivity,3,object-31,29,11,21,12,12,50,35
46,1678386114421,09/03/2023 18:21:54,1678386114421,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I get very upset when I see someone cry.**,response,quantised,2,,,Q12_AE_Proximal_Responsivity,3,object-31,29,11,21,12,12,50,35
47,1678386114421,09/03/2023 18:21:54,1678386114421,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It worries me when others are worrying and panicky.**,response,value,Agree,,,Q14_AE_Emotion_Contagion,5,object-35,29,11,21,12,12,50,35
48,1678386114422,09/03/2023 18:21:54,1678386114422,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It worries me when others are worrying and panicky.**,response,quantised,3,,,Q14_AE_Emotion_Contagion,5,object-35,29,11,21,12,12,50,35
49,1678386114423,09/03/2023 18:21:54,1678386114423,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I find it easy to put myself in somebody else’s shoes.**,response,value,Disagree,,,Q18_CE_Online_Simulation,9,object-43,29,11,21,12,12,50,35
50,1678386114423,09/03/2023 18:21:54,1678386114423,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I find it easy to put myself in somebody else’s shoes.**,response,quantised,2,,,Q18_CE_Online_Simulation,9,object-43,29,11,21,12,12,50,35
51,1678386114424,09/03/2023 18:21:54,1678386114424,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,value,Agree,,,Q13_AE_Emotion_Contagion,4,object-33,29,11,21,12,12,50,35
52,1678386114425,09/03/2023 18:21:54,1678386114425,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am happy when I am with a cheerful group and sad when the others are glum.**,response,quantised,3,,,Q13_AE_Emotion_Contagion,4,object-33,29,11,21,12,12,50,35
53,1678386114425,09/03/2023 18:21:54,1678386114425,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I can pick up quickly if someone says one thing but means another.**,response,value,Agree,,,Q16_CE_Perpective_Taking,7,object-39,29,11,21,12,12,50,35
54,1678386114426,09/03/2023 18:21:54,1678386114426,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I can pick up quickly if someone says one thing but means another.**,response,quantised,3,,,Q16_CE_Perpective_Taking,7,object-39,29,11,21,12,12,50,35
55,1678386114427,09/03/2023 18:21:54,1678386114427,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am good at predicting how someone will feel.**,response,value,Disagree,,,Q19_CE_Perpective_Taking,10,object-45,29,11,21,12,12,50,35
56,1678386114427,09/03/2023 18:21:54,1678386114427,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am good at predicting how someone will feel.**,response,quantised,2,,,Q19_CE_Perpective_Taking,10,object-45,29,11,21,12,12,50,35
57,1678386114428,09/03/2023 18:21:54,1678386114428,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It is hard for me to see why some things upset people so much.**,response,value,Disagree,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,29,11,21,12,12,50,35
58,1678386114429,09/03/2023 18:21:54,1678386114429,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**It is hard for me to see why some things upset people so much.**,response,quantised,2,,,Q17_AE_Peripheral_Responsivity_R,8,object-41,29,11,21,12,12,50,35
59,1678386114430,09/03/2023 18:21:54,1678386114430,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,value,Agree,,,Q11_AE_Peripheral_Responsivity,2,object-29,29,11,21,12,12,50,35
60,1678386114430,09/03/2023 18:21:54,1678386114430,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,"**I often get deeply involved with the feelings of a character in a film, play, or novel.**",response,quantised,3,,,Q11_AE_Peripheral_Responsivity,2,object-29,29,11,21,12,12,50,35
61,1678386114431,09/03/2023 18:21:54,1678386114431,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,value,Strongly Agree,,,Q20_CE_Perpective_Taking,11,object-70,29,11,21,12,12,50,35
62,1678386114432,09/03/2023 18:21:54,1678386114432,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I am quick to spot when someone in a group is feeling awkward or uncomfortable.**,response,quantised,4,,,Q20_CE_Perpective_Taking,11,object-70,29,11,21,12,12,50,35
63,1678386114432,09/03/2023 18:21:54,1678386114432,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I can easily tell if someone else wants to enter a conversation.**,response,value,Agree,,,Q15_CE_Perpective_Taking,6,object-37,29,11,21,12,12,50,35
64,1678386114433,09/03/2023 18:21:54,1678386114433,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,Page 3,4ai8ku,4,**I can easily tell if someone else wants to enter a conversation.**,response,quantised,3,,,Q15_CE_Perpective_Taking,6,object-37,29,11,21,12,12,50,35
65,1678386114434,09/03/2023 18:21:54,1678386114434,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,perspective_taking,response,score,29,,,,,,,,,,,,
66,1678386114435,09/03/2023 18:21:54,1678386114435,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,emotion_contagion,response,score,11,,,,,,,,,,,,
67,1678386114435,09/03/2023 18:21:54,1678386114435,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,online_simulation,response,score,21,,,,,,,,,,,,
68,1678386114436,09/03/2023 18:21:54,1678386114436,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,peripheral_responsivity,response,score,12,,,,,,,,,,,,
69,1678386114437,09/03/2023 18:21:54,1678386114437,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,proximal_responsivity,response,score,12,,,,,,,,,,,,
70,1678386114437,09/03/2023 18:21:54,1678386114437,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,CE,response,score,50,,,,,,,,,,,,
71,1678386114438,09/03/2023 18:21:54,1678386114438,0,09/03/2023 18:21:54,121969,4,questionnaire-tx5o,,27990312,9690,8312819,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1200x697,,QCAE,6,AB,BA,,,,AE,response,score,35,,,,,,,,,,,,
1,1678481085085,10/03/2023 20:44:45,1678481085085,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I can easily tell if someone else is interested or bored with what I am saying.**,response,value,Strongly Agree,,,Q22_CE_Perpective_Taking,2,object-49,22,0,11,4,4,33,8
2,1678481085087,10/03/2023 20:44:45,1678481085087,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I can easily tell if someone else is interested or bored with what I am saying.**,response,quantised,4,,,Q22_CE_Perpective_Taking,2,object-49,22,0,11,4,4,33,8
3,1678481085088,10/03/2023 20:44:45,1678481085088,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,value,Strongly Agree,,,Q21_CE_Perpective_Taking,1,object-47,22,0,11,4,4,33,8
4,1678481085090,10/03/2023 20:44:45,1678481085090,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**Other people tell me I am good at understanding how they are feeling and what they are thinking.**,response,quantised,4,,,Q21_CE_Perpective_Taking,1,object-47,22,0,11,4,4,33,8
5,1678481085091,10/03/2023 20:44:45,1678481085091,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I usually stay emotionally detached when watching a film.**,response,value,Strongly Disagree,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,22,0,11,4,4,33,8
6,1678481085092,10/03/2023 20:44:45,1678481085092,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I usually stay emotionally detached when watching a film.**,response,quantised,1,,,Q29_AE_Peripheral_Responsivity_R,9,object-64,22,0,11,4,4,33,8
7,1678481085093,10/03/2023 20:44:45,1678481085093,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**Before I do something I try to consider how my friends will react to it.**,response,value,Strongly Agree,,,Q31_CE_Online_Simulation,11,object-68,22,0,11,4,4,33,8
8,1678481085095,10/03/2023 20:44:45,1678481085095,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**Before I do something I try to consider how my friends will react to it.**,response,quantised,4,,,Q31_CE_Online_Simulation,11,object-68,22,0,11,4,4,33,8
9,1678481085096,10/03/2023 20:44:45,1678481085096,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**Friends talk to me about their problems as they say that I am very understanding.**,response,value,Strongly Agree,,,Q23_AE_Proximal_Responsivity,3,object-51,22,0,11,4,4,33,8
10,1678481085097,10/03/2023 20:44:45,1678481085097,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**Friends talk to me about their problems as they say that I am very understanding.**,response,quantised,4,,,Q23_AE_Proximal_Responsivity,3,object-51,22,0,11,4,4,33,8
11,1678481085099,10/03/2023 20:44:45,1678481085099,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,"**I can sense if I am intruding, even if the other person does not tell me.**",response,value,Strongly Agree,,,Q24_CE_Perpective_Taking,4,object-53,22,0,11,4,4,33,8
12,1678481085100,10/03/2023 20:44:45,1678481085100,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,"**I can sense if I am intruding, even if the other person does not tell me.**",response,quantised,4,,,Q24_CE_Perpective_Taking,4,object-53,22,0,11,4,4,33,8
13,1678481085102,10/03/2023 20:44:45,1678481085102,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I am good at predicting what someone will do.**,response,value,Agree,,,Q27_CE_Perpective_Taking,7,object-59,22,0,11,4,4,33,8
14,1678481085103,10/03/2023 20:44:45,1678481085103,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I am good at predicting what someone will do.**,response,quantised,3,,,Q27_CE_Perpective_Taking,7,object-59,22,0,11,4,4,33,8
15,1678481085104,10/03/2023 20:44:45,1678481085104,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I can tell if someone is masking their true emotion.**,response,value,Agree,,,Q26_CE_Perpective_Taking,6,object-57,22,0,11,4,4,33,8
16,1678481085106,10/03/2023 20:44:45,1678481085106,0,10/03/2023 20:44:45,121969,4,questionnaire-tx5o,,28030651,11082,8322996,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1440x900,1440x789,,QCAE,6,BA,AB,Page 4,slymoa,2,**I can tell if someone is masking their true emotion.**,response,quantised,3,,,Q26_CE_Perpective_Taking,6,object-57,22,0,11,4,4,33,8
